"ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"33",11,"45","cur",393,402,234,681,4
"34",11,"45","cur",177,274,235,574,4
"35",11,"45","cur",299,319,259,528,4
"36",11,"45","cur",268,301,240,380,4
"37",11,"45","cur",274,266,245,460,4
"38",11,"45","cur",703,463,241,582,4
"39",11,"45","cur",220,523,240,466,4
"40",11,"45","cur",327,288,243,431,4
"41",11,"45","cur",182,299,248,329,4
"42",11,"45","cur",366,352,233,700,4
"43",11,"45","cur",239,269,227,751,4
"44",11,"45","cur",329,267,239,391,4
"45",11,"45","cur",523,398,256,350,4
"46",11,"45","cur",286,322,251,698,4
"47",11,"45","cur",694,334,237,307,4
"48",11,"45","cur",327,500,262,464,4
"49",11,"45","cur",206,480,244,317,4
"50",11,"45","cur",364,277,236,713,4
"51",11,"45","cur",695,431,235,410,4
"52",11,"45","cur",160,373,233,464,4
"53",11,"45","cur",176,268,239,626,4
"54",11,"45","cur",191,344,246,476,4
"55",11,"45","cur",241,488,248,849,4
"56",11,"45","cur",529,349,244,816,4
"57",11,"45","cur",515,551,243,302,4
"58",11,"45","cur",236,293,252,381,4
"59",11,"45","cur",239,510,249,435,4
"60",11,"45","cur",730,441,249,355,4
"61",11,"45","cur",205,369,251,353,4
"62",11,"45","cur",382,270,235,803,4
"63",11,"45","cur",139,282,239,336,4
"64",11,"45","cur",801,318,238,407,4
"65",11,"45","cur",594,363,252,376,4
"66",11,"45","cur",436,365,257,791,4
"67",11,"45","cur",650,426,258,411,4
"68",11,"45","cur",685,337,259,375,4
"69",11,"45","cur",535,276,178,860,4
"70",11,"45","cur",141,261,257,750,4
"71",11,"45","cur",272,349,257,729,4
"72",11,"45","cur",703,281,215,775,4
"73",11,"45","cur",186,266,206,809,4
"74",11,"45","cur",509,306,245,477,4
"75",11,"45","cur",385,425,248,355,4
"76",11,"45","cur",378,357,245,281,4
"77",11,"45","cur",224,521,238,356,4
"78",11,"45","cur",357,325,242,393,4
"79",11,"45","cur",459,365,257,828,4
"80",11,"45","cur",289,586,251,553,4
"81",11,"45","cur",203,351,272,528,4
"82",11,"45","cur",486,253,236,852,4
"83",11,"45","cur",558,309,236,438,4
"84",11,"45","cur",714,391,255,423,4
"85",11,"45","cur",449,300,246,443,4
"86",11,"45","cur",282,293,224,802,4
"87",11,"45","cur",110,351,233,373,4
"88",11,"45","cur",636,332,244,827,4
"89",11,"45","cur",198,429,264,604,4
"90",11,"45","cur",369,327,252,437,4
"91",11,"45","cur",670,324,237,518,4
"92",11,"45","cur",708,371,237,511,4
"93",11,"45","cur",694,443,246,575,4
"94",11,"45","cur",396,434,265,331,4
"95",11,"45","cur",633,328,232,470,4
"96",11,"45","cur",97,298,248,410,4
"97",11,"45","cur",209,575,239,397,4
"98",11,"45","cur",489,391,217,746,4
"99",11,"45","cur",340,274,168,851,4
"100",11,"45","cur",178,558,253,380,4
"101",11,"45","cur",524,329,224,870,4
"102",11,"45","cur",229,324,260,815,4
"103",11,"45","cur",299,344,260,377,4
"104",11,"45","cur",414,254,190,812,4
"105",11,"45","cur",612,295,262,411,4
"106",11,"45","cur",442,414,249,373,4
"107",11,"45","cur",359,295,223,699,4
"108",11,"45","cur",487,309,246,390,4
"109",11,"45","cur",606,384,247,292,4
"110",11,"45","cur",528,335,193,856,4
"111",11,"45","cur",759,483,247,406,4
"112",11,"45","cur",176,400,244,603,4
"113",11,"45","cur",730,449,239,374,4
"114",11,"45","cur",417,501,231,377,4
"115",11,"45","cur",137,492,251,452,4
"116",11,"45","cur",313,287,236,751,4
"117",11,"45","cur",725,407,240,408,4
"118",11,"45","cur",502,404,237,396,4
"119",11,"45","cur",291,296,253,316,4
"120",11,"45","cur",755,353,241,394,4
"121",11,"45","cur",460,309,245,477,4
"122",11,"45","cur",632,275,244,519,4
"123",11,"45","cur",600,396,241,402,4
"124",11,"45","cur",339,279,238,781,4
"125",11,"45","cur",666,314,245,771,4
"126",11,"45","cur",126,336,224,791,4
"127",11,"45","cur",326,372,243,444,4
"128",11,"45","cur",667,387,242,376,4
"129",11,"45","cur",422,303,237,391,4
"130",11,"45","cur",201,395,229,521,4
"131",11,"45","cur",429,430,242,434,4
"132",11,"45","cur",327,294,249,369,4
"133",11,"45","cur",150,325,217,745,4
"134",11,"45","cur",250,297,245,312,4
"135",11,"45","cur",321,352,249,336,4
"136",11,"45","cur",400,530,238,338,4
"137",11,"45","cur",400,526,262,709,4
"138",11,"45","cur",532,546,239,386,4
"139",11,"45","cur",633,290,189,835,4
"140",11,"45","cur",388,405,257,402,4
"141",11,"45","cur",679,352,226,698,4
"142",11,"45","cur",373,442,245,706,4
"143",11,"45","cur",546,309,246,384,4
"144",11,"45","cur",445,290,231,776,4
"145",11,"45","cur",106,332,245,670,4
"146",11,"45","cur",702,472,245,445,4
"147",11,"45","cur",181,395,258,655,4
"148",11,"45","cur",377,290,224,701,4
"149",11,"45","cur",125,285,267,585,4
"150",11,"45","cur",621,428,190,792,4
"151",11,"45","cur",710,431,231,622,4
"152",11,"45","cur",654,337,211,716,4
"153",11,"45","cur",603,302,189,787,4
"154",11,"45","cur",742,322,150,877,4
"155",11,"45","cur",339,421,239,454,4
"156",11,"45","cur",135,345,244,365,4
"157",11,"45","cur",415,359,182,793,4
"158",11,"45","cur",247,264,246,325,4
"159",11,"45","cur",240,316,248,502,4
"160",11,"45","cur",148,303,247,403,4
"161",11,"45","cur",339,325,239,456,4
"162",11,"45","cur",79,555,240,337,4
"163",11,"45","cur",235,342,238,405,4
"164",11,"45","cur",290,600,237,516,4
"165",11,"45","cur",723,496,248,364,4
"166",11,"45","cur",445,372,219,735,4
"167",11,"45","cur",120,592,194,825,4
"168",11,"45","cur",350,393,254,632,4
"169",11,"45","cur",623,310,238,500,4
"170",11,"45","cur",150,460,235,489,4
"171",11,"45","cur",366,304,249,508,4
"172",11,"45","cur",314,470,210,783,4
"173",11,"45","cur",662,445,237,302,4
"174",11,"45","cur",714,284,245,354,4
"175",11,"45","cur",126,551,253,354,4
"176",11,"45","cur",367,528,253,405,4
"177",11,"45","cur",465,266,183,803,4
"178",11,"45","cur",218,376,248,281,4
"179",11,"45","cur",106,616,252,543,4
"180",11,"45","cur",320,406,241,439,4
"181",11,"45","cur",532,311,244,314,4
"182",11,"45","cur",117,332,241,468,4
"183",11,"45","cur",595,318,254,672,4
"184",11,"45","cur",514,376,250,301,4
"185",11,"45","cur",482,348,243,363,4
"186",11,"45","cur",321,373,236,275,4
"187",11,"45","cur",113,347,256,464,4
"188",11,"45","cur",376,273,247,660,4
"189",11,"45","cur",631,330,252,327,4
"190",11,"45","cur",129,518,262,417,4
"191",11,"45","cur",568,395,231,335,4
"192",11,"45","cur",281,334,241,556,4
"193",11,"45","cur",210,322,263,374,4
"194",11,"45","cur",105,533,249,541,4
"195",11,"45","cur",184,338,237,349,4
"196",11,"45","cur",106,503,232,382,4
"197",11,"45","cur",101,547,247,401,4
"198",11,"45","cur",629,280,238,409,4
"199",11,"45","cur",243,323,245,396,4
"200",11,"45","cur",522,249,164,840,4
"201",11,"45","cur",688,319,239,384,4
"202",11,"45","cur",695,414,235,337,4
"203",11,"45","cur",562,256,259,862,4
"204",11,"45","cur",584,349,243,353,4
"205",11,"45","cur",698,383,227,501,4
"206",11,"45","cur",296,368,224,411,4
"207",11,"45","cur",328,409,244,563,4
"208",11,"45","cur",619,471,239,476,4
"209",11,"45","cur",564,254,131,932,4
"210",11,"45","cur",125,314,236,392,4
"211",11,"45","cur",335,335,233,444,4
"212",11,"45","cur",591,400,243,387,4
"213",11,"45","cur",288,288,251,384,4
"214",11,"45","cur",364,422,235,344,4
"215",11,"45","cur",206,371,228,729,4
"216",11,"45","cur",185,277,241,529,4
"217",11,"45","cur",610,302,253,345,4
"218",11,"45","cur",666,437,246,354,4
"219",11,"45","cur",382,479,209,778,4
"220",11,"45","cur",514,320,247,313,4
"221",11,"45","cur",225,435,245,676,4
"222",11,"45","cur",403,304,230,302,4
"223",11,"45","cur",726,473,206,847,4
"224",11,"45","cur",623,296,249,433,4
"225",11,"45","cur",588,448,257,361,4
"226",11,"45","cur",712,387,265,524,4
"227",11,"45","cur",389,375,233,728,4
"228",11,"45","cur",425,306,226,829,4
"229",11,"45","cur",314,431,219,583,4
"230",11,"45","cur",293,480,243,479,4
"231",11,"45","cur",176,284,234,371,4
"232",11,"45","cur",182,351,250,416,4
"233",11,"45","cur",100,463,259,338,4
"234",11,"45","cur",34,311,246,330,4
"235",11,"45","cur",87,536,260,477,4
"236",11,"45","cur",692,476,239,360,4
"237",11,"45","cur",231,265,217,727,4
"238",11,"45","cur",220,249,249,636,4
"239",11,"45","cur",261,330,239,597,4
"240",11,"45","cur",627,290,244,367,4
"241",11,"45","cur",295,315,203,779,4
"242",11,"45","cur",375,300,258,733,4
"243",11,"45","cur",469,301,254,749,4
"244",11,"45","cur",464,320,236,372,4
"245",11,"45","cur",50,302,243,377,4
"246",11,"45","cur",570,373,247,752,4
"247",11,"45","cur",163,335,230,409,4
"248",11,"45","cur",278,285,256,550,4
"249",11,"45","cur",395,270,235,804,4
"250",11,"45","cur",585,397,248,371,4
"251",11,"45","cur",552,287,261,301,4
"252",11,"45","cur",460,249,233,827,4
"253",11,"45","cur",230,279,229,425,4
"254",11,"45","cur",160,372,223,582,4
"255",11,"45","cur",677,318,253,744,4
"256",11,"45","cur",551,275,249,360,4
"257",11,"45","cur",455,344,199,828,4
"258",11,"45","cur",671,279,177,826,4
"259",11,"45","cur",421,296,242,585,4
"260",11,"45","cur",579,322,249,543,4
"261",11,"45","cur",355,299,234,714,4
"262",11,"45","cur",463,332,248,613,4
"263",11,"45","cur",293,370,245,679,4
"264",11,"45","cur",559,454,251,332,4
"265",11,"45","cur",712,356,245,305,4
"266",11,"45","cur",224,381,311,807,4
"267",11,"45","cur",369,315,246,396,4
"268",11,"45","cur",704,402,238,434,4
"269",11,"45","cur",680,350,268,481,4
"270",11,"45","cur",796,413,257,379,4
"271",11,"45","cur",435,332,240,454,4
"272",11,"45","cur",272,577,245,631,4
"273",11,"45","cur",444,274,264,784,4
"274",11,"45","cur",349,287,237,482,4
"275",11,"45","cur",354,395,243,458,4
"276",11,"45","cur",330,331,244,807,4
"277",11,"45","cur",687,508,246,403,4
"278",11,"45","cur",431,409,215,657,4
"279",11,"45","cur",409,349,237,419,4
"280",11,"45","cur",426,277,249,789,4
"281",11,"45","cur",316,533,187,799,4
"282",11,"45","cur",546,314,207,745,4
"283",11,"45","cur",469,434,238,787,4
"284",11,"45","cur",276,386,241,507,4
"285",11,"45","cur",537,351,262,455,4
"286",11,"45","cur",626,307,261,487,4
"287",11,"45","cur",140,394,228,407,4
"288",11,"45","cur",254,369,262,352,4
"289",11,"45","cur",617,394,231,468,4
"290",11,"45","cur",168,330,246,280,4
"291",11,"45","cur",311,369,251,341,4
"292",11,"45","cur",668,328,243,386,4
"293",11,"45","cur",134,341,234,387,4
"294",11,"45","cur",183,331,239,331,4
"295",11,"45","cur",301,264,244,809,4
"296",11,"45","cur",112,352,244,374,4
"297",11,"45","cur",565,361,253,409,4
"298",11,"45","cur",265,356,265,623,4
"299",11,"45","cur",322,289,224,741,4
"300",11,"45","cur",253,309,287,578,4
"301",11,"45","cur",227,355,254,357,4
"302",11,"45","cur",424,531,254,363,4
"303",11,"45","cur",366,282,250,574,4
"304",11,"45","cur",170,491,227,639,4
"305",11,"45","cur",496,280,202,810,4
"306",11,"45","cur",687,387,261,277,4
"307",11,"45","cur",763,342,246,345,4
"308",11,"45","cur",316,645,241,489,4
"309",11,"45","cur",423,284,185,873,4
"310",11,"45","cur",462,519,253,411,4
"311",11,"45","cur",532,275,179,870,4
"312",11,"45","cur",328,273,226,691,4
"313",11,"45","cur",610,322,249,360,4
"314",11,"45","cur",304,379,274,672,4
"315",11,"45","cur",237,424,255,659,4
"316",11,"45","cur",291,308,243,425,4
"317",11,"45","cur",285,362,248,469,4
"318",11,"45","cur",246,254,238,345,4
"319",11,"45","cur",196,528,295,691,4
"320",11,"45","cur",528,438,250,387,4
"321",11,"45","cur",257,291,200,858,4
"322",11,"45","cur",476,287,243,334,4
"323",11,"45","cur",459,257,234,842,4
"324",11,"45","cur",292,286,231,628,4
"325",11,"45","cur",259,252,215,806,4
"326",11,"45","cur",240,342,245,363,4
"327",11,"45","cur",301,286,244,511,4
"328",11,"45","cur",55,272,238,372,4
"329",11,"45","cur",473,409,268,686,4
"330",11,"45","cur",510,585,242,402,4
"331",11,"45","cur",597,282,237,704,4
"332",11,"45","cur",595,387,198,676,4
"333",11,"45","cur",419,494,273,467,4
"334",11,"45","cur",523,700,206,681,4
"335",11,"45","cur",262,358,254,319,4
"336",11,"45","cur",359,381,255,487,4
"337",11,"45","cur",458,363,231,695,4
"338",11,"45","cur",253,445,242,396,4
"339",11,"45","cur",143,554,231,429,4
"340",11,"45","cur",258,394,277,605,4
"341",11,"45","cur",197,401,236,375,4
"342",11,"45","cur",701,398,259,325,4
"343",11,"45","cur",336,264,243,504,4
"344",11,"45","cur",617,300,252,299,4
"345",11,"45","cur",350,595,243,312,4
"346",11,"45","cur",85,286,253,313,4
"347",11,"45","cur",572,246,233,906,4
"348",11,"45","cur",747,617,234,357,4
"349",11,"45","cur",478,293,241,287,4
"350",11,"45","cur",574,400,239,415,4
"351",11,"45","cur",273,396,243,607,4
"352",11,"45","cur",404,330,269,748,4
"353",11,"45","cur",160,454,241,300,4
"354",11,"45","cur",565,271,234,369,4
"355",11,"45","cur",469,426,218,833,4
"356",11,"45","cur",335,307,246,524,4
"357",11,"45","cur",550,309,250,575,4
"358",11,"45","cur",484,318,243,798,4
"359",11,"45","cur",223,449,250,423,4
"360",11,"45","cur",685,276,237,612,4
"361",11,"45","cur",695,346,258,427,4
"362",11,"45","cur",174,451,244,301,4
"363",11,"45","cur",322,357,267,479,4
"364",11,"45","cur",700,532,232,281,4
"365",11,"45","cur",576,405,249,398,4
"366",11,"45","cur",424,294,247,728,4
"367",11,"45","cur",203,360,250,599,4
"368",11,"45","cur",789,531,253,309,4
"369",11,"45","cur",99,487,245,338,4
"370",11,"45","cur",238,455,238,344,4
"371",11,"45","cur",201,288,251,405,4
"372",11,"45","cur",372,240,212,844,4
"373",11,"45","cur",255,609,244,475,4
"374",11,"45","cur",493,266,230,839,4
"375",11,"45","cur",725,368,240,290,4
"376",11,"45","cur",456,479,231,352,4
"377",11,"45","cur",298,299,242,381,4
"378",11,"45","cur",312,274,262,462,4
"379",11,"45","cur",770,348,251,298,4
"380",11,"45","cur",708,383,245,430,4
"381",11,"45","cur",850,378,264,317,4
"382",11,"45","cur",442,459,178,847,4
"383",11,"45","cur",654,334,228,774,4
"384",11,"45","cur",323,341,245,428,4
"385",11,"45","cur",162,284,240,341,4
"386",11,"45","cur",297,395,245,608,4
"387",11,"56","cur",161,275,254,415,4
"388",11,"56","cur",298,395,248,386,4
"389",11,"56","cur",227,284,267,515,4
"390",11,"56","cur",60,444,261,469,4
"391",11,"56","cur",422,326,265,499,4
"392",11,"56","cur",382,344,242,488,4
"393",11,"56","cur",222,281,276,494,4
"394",11,"56","cur",279,428,396,875,4
"395",11,"56","cur",326,373,264,328,4
"396",11,"56","cur",316,435,237,370,4
"397",11,"56","cur",550,500,251,795,4
"398",11,"56","cur",291,298,246,391,4
"399",11,"56","cur",520,276,282,826,4
"400",11,"56","cur",757,371,296,768,4
"401",11,"56","cur",225,531,288,744,4
"402",11,"56","cur",218,302,232,549,4
"403",11,"56","cur",126,373,236,253,4
"404",11,"56","cur",290,422,236,341,4
"405",11,"56","cur",475,295,286,868,4
"406",11,"56","cur",642,361,287,618,4
"407",11,"56","cur",228,383,266,339,4
"408",11,"56","cur",284,344,247,314,4
"409",11,"56","cur",159,307,260,485,4
"410",11,"56","cur",687,441,264,655,4
"411",11,"56","cur",394,426,266,360,4
"412",11,"56","cur",115,290,250,403,4
"413",11,"56","cur",523,405,360,842,4
"414",11,"56","cur",184,396,251,328,4
"415",11,"56","cur",634,263,300,765,4
"416",11,"56","cur",694,473,282,554,4
"417",11,"56","cur",234,341,388,761,4
"418",11,"56","cur",366,341,325,841,4
"419",11,"56","cur",147,316,261,619,4
"420",11,"56","cur",687,350,241,654,4
"421",11,"56","cur",285,289,241,730,4
"422",11,"56","cur",294,272,295,752,4
"423",11,"56","cur",653,386,253,298,4
"424",11,"56","cur",511,410,403,875,4
"425",11,"56","cur",450,333,238,229,4
"426",11,"56","cur",736,341,247,219,4
"427",11,"56","cur",736,345,245,291,4
"428",11,"56","cur",491,522,226,339,4
"429",11,"56","cur",121,347,275,469,4
"430",11,"56","cur",299,488,288,365,4
"431",11,"56","cur",410,406,248,394,4
"432",11,"56","cur",369,347,223,727,4
"433",11,"56","cur",760,430,280,723,4
"434",11,"56","cur",750,483,288,711,4
"435",11,"56","cur",345,515,277,436,4
"436",11,"56","cur",325,276,320,773,4
"437",11,"56","cur",242,323,281,729,4
"438",11,"56","cur",415,321,286,796,4
"439",11,"56","cur",618,533,239,396,4
"440",11,"56","cur",236,372,245,418,4
"441",11,"56","cur",395,313,328,780,4
"442",11,"56","cur",350,433,287,431,4
"443",11,"56","cur",283,331,262,736,4
"444",11,"56","cur",236,276,275,660,4
"445",11,"56","cur",460,292,292,695,4
"446",11,"56","cur",174,317,267,630,4
"447",11,"56","cur",451,273,447,779,4
"448",11,"56","cur",275,421,245,378,4
"449",11,"56","cur",440,385,255,644,4
"450",11,"56","cur",219,332,242,370,4
"451",11,"56","cur",434,304,248,308,4
"452",11,"56","cur",264,299,252,541,4
"453",11,"56","cur",584,311,308,732,4
"454",11,"56","cur",403,256,250,779,4
"455",11,"56","cur",122,421,272,331,4
"456",11,"56","cur",85,306,283,543,4
"457",11,"56","cur",74,331,250,388,4
"458",11,"56","cur",194,299,246,450,4
"459",11,"56","cur",715,471,247,341,4
"460",11,"56","cur",210,353,283,717,4
"461",11,"56","cur",625,359,336,600,4
"462",11,"56","cur",377,369,276,612,4
"463",11,"56","cur",255,510,262,377,4
"464",11,"56","cur",203,314,244,302,4
"465",11,"56","cur",114,389,246,408,4
"466",11,"56","cur",670,476,392,718,4
"467",11,"56","cur",223,274,235,439,4
"468",11,"56","cur",525,283,339,774,4
"469",11,"56","cur",361,284,297,746,4
"470",11,"56","cur",201,362,257,327,4
"471",11,"56","cur",527,539,364,702,4
"472",11,"56","cur",251,388,259,418,4
"473",11,"56","cur",180,318,389,764,4
"474",11,"56","cur",137,370,227,346,4
"475",11,"56","cur",406,266,369,815,4
"476",11,"56","cur",192,268,270,745,4
"477",11,"56","cur",487,289,386,810,4
"478",11,"56","cur",446,278,305,821,4
"479",11,"56","cur",322,385,285,708,4
"480",11,"56","cur",262,325,261,473,4
"481",11,"56","cur",450,405,303,829,4
"482",11,"56","cur",309,424,244,310,4
"483",11,"56","cur",195,299,332,755,4
"484",11,"56","cur",680,441,259,233,4
"485",11,"56","cur",292,311,230,345,4
"486",11,"56","cur",92,462,262,420,4
"487",11,"56","cur",101,339,237,330,4
"488",11,"56","cur",585,344,245,406,4
"489",11,"56","cur",225,317,250,553,4
"490",11,"56","cur",696,416,251,284,4
"491",11,"56","cur",650,414,266,505,4
"492",11,"56","cur",396,258,307,805,4
"493",11,"56","cur",244,298,465,822,4
"494",11,"56","cur",131,291,253,351,4
"495",11,"56","cur",731,433,367,710,4
"496",11,"56","cur",510,256,355,820,4
"497",11,"56","cur",626,383,268,334,4
"498",11,"56","cur",433,323,340,835,4
"499",11,"56","cur",340,258,254,827,4
"500",11,"56","cur",481,435,240,797,4
"501",11,"56","cur",446,540,300,706,4
"502",11,"56","cur",87,471,239,325,4
"503",11,"56","cur",464,288,246,757,4
"504",11,"56","cur",354,292,271,777,4
"505",11,"56","cur",438,468,316,703,4
"506",11,"56","cur",280,293,247,563,4
"507",11,"56","cur",450,407,263,828,4
"508",11,"56","cur",304,359,300,548,4
"509",11,"56","cur",249,542,239,310,4
"510",11,"56","cur",151,543,239,386,4
"511",11,"56","cur",360,264,255,548,4
"512",11,"56","cur",319,307,292,661,4
"513",11,"56","cur",177,331,255,292,4
"514",11,"56","cur",193,347,248,411,4
"515",11,"56","cur",750,401,269,440,4
"516",11,"56","cur",699,317,308,717,4
"517",11,"56","cur",313,382,243,288,4
"518",11,"56","cur",491,452,251,710,4
"519",11,"56","cur",399,393,237,339,4
"520",11,"56","cur",704,531,269,345,4
"521",11,"56","cur",516,273,327,768,4
"522",11,"56","cur",472,288,337,822,4
"523",11,"56","cur",331,370,247,335,4
"524",11,"56","cur",302,293,246,352,4
"525",11,"56","cur",358,550,265,510,4
"526",11,"56","cur",650,353,244,402,4
"527",11,"56","cur",677,393,405,759,4
"528",11,"56","cur",164,324,265,415,4
"529",11,"56","cur",146,354,240,361,4
"530",11,"56","cur",509,267,223,833,4
"531",11,"56","cur",573,412,263,351,4
"532",11,"56","cur",262,308,322,742,4
"533",11,"56","cur",398,403,267,782,4
"534",11,"56","cur",169,282,257,625,4
"535",11,"56","cur",401,601,245,359,4
"536",11,"56","cur",132,291,264,508,4
"537",11,"56","cur",295,346,264,328,4
"538",11,"56","cur",354,285,323,843,4
"539",11,"56","cur",93,274,311,760,4
"540",11,"56","cur",744,485,254,295,4
"541",11,"56","cur",450,290,243,790,4
"542",11,"56","cur",656,461,251,454,4
"543",11,"56","cur",229,361,256,382,4
"544",11,"56","cur",579,288,255,571,4
"545",11,"56","cur",229,309,247,366,4
"546",11,"56","cur",294,421,319,755,4
"547",11,"56","cur",712,304,286,843,4
"548",11,"56","cur",768,438,369,770,4
"549",11,"56","cur",203,342,312,712,4
"550",11,"56","cur",291,488,283,689,4
"551",11,"56","cur",216,267,251,311,4
"552",11,"56","cur",272,312,257,386,4
"553",11,"56","cur",452,253,196,857,4
"554",11,"56","cur",382,312,264,638,4
"555",11,"56","cur",306,325,328,704,4
"556",11,"56","cur",294,341,331,805,4
"557",11,"56","cur",164,366,308,631,4
"558",11,"56","cur",411,330,247,700,4
"559",11,"56","cur",89,319,252,376,4
"560",11,"56","cur",513,320,268,452,4
"561",11,"56","cur",715,393,263,778,4
"562",11,"56","cur",484,301,360,674,4
"563",11,"56","cur",663,376,239,331,4
"564",11,"56","cur",341,291,255,703,4
"565",11,"56","cur",358,314,241,398,4
"566",11,"56","cur",88,299,245,289,4
"567",11,"56","cur",527,366,294,644,4
"568",11,"56","cur",77,285,270,582,4
"569",11,"56","cur",567,249,288,911,4
"570",11,"56","cur",403,280,281,735,4
"571",11,"56","cur",161,458,255,384,4
"572",11,"56","cur",83,307,269,771,4
"573",11,"56","cur",322,285,262,711,4
"574",11,"56","cur",101,297,244,382,4
"575",11,"56","cur",221,375,259,318,4
"576",11,"56","cur",409,384,255,701,4
"577",11,"56","cur",251,443,258,443,4
"578",11,"56","cur",668,370,286,835,4
"579",11,"56","cur",792,527,241,292,4
"580",11,"56","cur",506,468,347,810,4
"581",11,"56","cur",580,497,269,343,4
"582",11,"56","cur",559,363,240,384,4
"583",11,"56","cur",380,322,239,369,4
"584",11,"56","cur",422,453,234,300,4
"585",11,"56","cur",698,430,254,384,4
"586",11,"56","cur",656,519,245,255,4
"587",11,"56","cur",791,410,271,393,4
"588",11,"56","cur",348,527,253,330,4
"589",11,"56","cur",122,313,245,382,4
"590",11,"56","cur",368,420,257,340,4
"591",11,"56","cur",309,269,331,741,4
"592",11,"56","cur",188,345,267,471,4
"593",11,"56","cur",395,534,274,315,4
"594",11,"56","cur",239,404,246,391,4
"595",11,"56","cur",688,335,272,620,4
"596",11,"56","cur",264,281,272,574,4
"597",11,"56","cur",720,461,340,789,4
"598",11,"56","cur",711,431,358,647,4
"599",11,"56","cur",624,316,326,654,4
"600",11,"56","cur",250,295,248,676,4
"601",11,"56","cur",434,577,330,620,4
"602",11,"56","cur",193,324,257,399,4
"603",11,"56","cur",218,329,242,451,4
"604",11,"56","cur",482,295,329,756,4
"605",11,"56","cur",105,317,266,409,4
"606",11,"56","cur",732,407,319,738,4
"607",11,"56","cur",387,426,244,377,4
"608",11,"56","cur",359,470,259,295,4
"609",11,"56","cur",354,425,263,476,4
"610",11,"56","cur",181,327,241,430,4
"611",11,"56","cur",240,333,256,572,4
"612",11,"56","cur",232,300,257,438,4
"613",11,"56","cur",626,383,257,832,4
"614",11,"56","cur",696,365,253,443,4
"615",11,"56","cur",74,312,242,701,4
"616",11,"56","cur",449,556,239,368,4
"617",11,"56","cur",258,356,254,361,4
"618",11,"56","cur",163,503,248,344,4
"619",11,"56","cur",348,335,306,784,4
"620",11,"56","cur",341,343,247,325,4
"621",11,"56","cur",119,468,238,416,4
"622",11,"56","cur",402,311,250,403,4
"623",11,"56","cur",358,382,245,418,4
"624",11,"56","cur",370,276,306,778,4
"625",11,"56","cur",444,365,246,724,4
"626",11,"56","cur",149,397,277,685,4
"627",11,"56","cur",293,500,242,310,4
"628",11,"56","cur",419,266,276,807,4
"629",11,"56","cur",371,385,276,536,4
"630",11,"56","cur",464,486,278,667,4
"631",11,"56","cur",172,481,265,401,4
"632",11,"56","cur",422,319,261,754,4
"633",11,"56","cur",432,392,243,323,4
"634",11,"56","cur",46,348,234,303,4
"635",11,"56","cur",244,355,260,525,4
"636",11,"56","cur",235,393,249,384,4
"637",11,"56","cur",196,271,331,723,4
"638",11,"56","cur",735,618,254,306,4
"639",11,"56","cur",630,505,285,327,4
"640",11,"56","cur",373,360,320,599,4
"641",11,"56","cur",154,330,251,311,4
"642",11,"56","cur",325,277,355,744,4
"643",11,"56","cur",672,395,282,622,4
"644",11,"56","cur",581,351,256,276,4
"645",11,"56","cur",676,320,262,544,4
"646",11,"56","cur",302,310,320,699,4
"647",11,"56","cur",249,280,252,479,4
"648",11,"56","cur",432,381,247,283,4
"649",11,"56","cur",342,443,264,723,4
"650",11,"56","cur",721,459,260,313,4
"651",11,"56","cur",192,285,247,353,4
"652",11,"56","cur",95,306,251,304,4
"653",11,"56","cur",401,322,268,531,4
"654",11,"56","cur",652,317,293,671,4
"655",11,"56","cur",257,392,255,342,4
"656",11,"56","cur",179,315,266,314,4
"657",11,"56","cur",705,420,281,408,4
"658",11,"56","cur",373,376,344,797,4
"659",11,"56","cur",628,355,249,768,4
"660",11,"56","cur",219,328,430,739,4
"661",11,"56","cur",319,351,262,438,4
"662",11,"56","cur",318,341,235,354,4
"663",11,"56","cur",197,423,314,645,4
"664",11,"56","cur",338,269,249,252,4
"665",11,"56","cur",588,282,310,802,4
"666",11,"56","cur",376,303,247,762,4
"667",11,"56","cur",502,285,244,424,4
"668",11,"56","cur",427,362,240,816,4
"669",11,"56","cur",192,499,233,322,4
"670",11,"56","cur",384,264,287,798,4
"671",11,"56","cur",227,300,261,534,4
"672",11,"56","cur",142,370,261,683,4
"673",11,"56","cur",551,629,252,312,4
"674",11,"56","cur",542,503,289,691,4
"675",11,"56","cur",283,429,248,285,4
"676",11,"56","cur",428,323,256,831,4
"677",11,"56","cur",251,431,268,319,4
"678",11,"56","cur",155,378,271,466,4
"679",11,"56","cur",555,308,241,249,4
"680",11,"56","cur",111,397,254,284,4
"681",11,"56","cur",621,358,276,530,4
"682",11,"56","cur",199,332,265,599,4
"683",11,"56","cur",332,313,250,756,4
"684",11,"56","cur",436,382,401,746,4
"685",11,"56","cur",626,483,246,314,4
"686",11,"56","cur",380,262,294,786,4
"687",11,"56","cur",226,332,269,675,4
"688",11,"56","cur",340,580,293,763,4
"689",11,"56","cur",520,277,375,828,4
"690",11,"56","cur",259,372,249,332,4
"691",11,"56","cur",437,305,380,801,4
"692",11,"57","cur",382,373,217,146,4
"693",11,"57","cur",548,281,233,506,4
"694",11,"57","cur",288,454,225,136,4
"695",11,"57","cur",513,351,251,214,4
"696",11,"57","cur",260,289,224,163,4
"697",11,"57","cur",536,314,320,716,4
