"week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
11,56,"cur",294,272,295,752,4
11,56,"cur",653,386,253,298,4
11,56,"cur",511,410,403,875,4
11,56,"cur",450,333,238,229,4
11,56,"cur",736,341,247,219,4
11,56,"cur",736,345,245,291,4
11,56,"cur",491,522,226,339,4
11,56,"cur",121,347,275,469,4
11,56,"cur",299,488,288,365,4
11,56,"cur",410,406,248,394,4
11,56,"cur",369,347,223,727,4
11,56,"cur",760,430,280,723,4
11,56,"cur",750,483,288,711,4
11,56,"cur",345,515,277,436,4
11,56,"cur",325,276,320,773,4
11,56,"cur",242,323,281,729,4
11,56,"cur",415,321,286,796,4
11,56,"cur",618,533,239,396,4
11,56,"cur",236,372,245,418,4
11,56,"cur",395,313,328,780,4
11,56,"cur",350,433,287,431,4
11,56,"cur",283,331,262,736,4
11,56,"cur",236,276,275,660,4
11,56,"cur",460,292,292,695,4
11,56,"cur",174,317,267,630,4
11,56,"cur",451,273,447,779,4
11,56,"cur",275,421,245,378,4
11,56,"cur",440,385,255,644,4
11,56,"cur",219,332,242,370,4
11,56,"cur",434,304,248,308,4
11,56,"cur",264,299,252,541,4
11,56,"cur",584,311,308,732,4
11,56,"cur",403,256,250,779,4
11,56,"cur",122,421,272,331,4
11,56,"cur",85,306,283,543,4
11,56,"cur",74,331,250,388,4
11,56,"cur",194,299,246,450,4
11,56,"cur",715,471,247,341,4
11,56,"cur",210,353,283,717,4
11,56,"cur",625,359,336,600,4
11,56,"cur",377,369,276,612,4
11,56,"cur",255,510,262,377,4
11,56,"cur",203,314,244,302,4
11,56,"cur",114,389,246,408,4
11,56,"cur",670,476,392,718,4
11,56,"cur",223,274,235,439,4
11,56,"cur",525,283,339,774,4
11,56,"cur",361,284,297,746,4
11,56,"cur",201,362,257,327,4
11,56,"cur",527,539,364,702,4
11,56,"cur",251,388,259,418,4
11,56,"cur",180,318,389,764,4
11,56,"cur",137,370,227,346,4
11,56,"cur",406,266,369,815,4
11,56,"cur",192,268,270,745,4
11,56,"cur",487,289,386,810,4
11,56,"cur",446,278,305,821,4
11,56,"cur",322,385,285,708,4
11,56,"cur",262,325,261,473,4
11,56,"cur",450,405,303,829,4
11,56,"cur",309,424,244,310,4
11,56,"cur",195,299,332,755,4
11,56,"cur",680,441,259,233,4
11,56,"cur",292,311,230,345,4
11,56,"cur",92,462,262,420,4
11,56,"cur",101,339,237,330,4
11,56,"cur",585,344,245,406,4
11,56,"cur",225,317,250,553,4
11,56,"cur",696,416,251,284,4
11,56,"cur",650,414,266,505,4
11,56,"cur",396,258,307,805,4
11,56,"cur",244,298,465,822,4
11,56,"cur",131,291,253,351,4
11,56,"cur",731,433,367,710,4
11,56,"cur",510,256,355,820,4
11,56,"cur",626,383,268,334,4
11,56,"cur",433,323,340,835,4
11,56,"cur",340,258,254,827,4
11,56,"cur",481,435,240,797,4
11,56,"cur",446,540,300,706,4
11,56,"cur",87,471,239,325,4
11,56,"cur",464,288,246,757,4
11,56,"cur",354,292,271,777,4
11,56,"cur",438,468,316,703,4
11,56,"cur",280,293,247,563,4
11,56,"cur",450,407,263,828,4
11,56,"cur",304,359,300,548,4
11,56,"cur",249,542,239,310,4
11,56,"cur",151,543,239,386,4
11,56,"cur",360,264,255,548,4
11,56,"cur",319,307,292,661,4
11,56,"cur",177,331,255,292,4
11,56,"cur",193,347,248,411,4
11,56,"cur",750,401,269,440,4
11,56,"cur",699,317,308,717,4
11,56,"cur",313,382,243,288,4
11,56,"cur",491,452,251,710,4
11,56,"cur",399,393,237,339,4
11,56,"cur",704,531,269,345,4
11,56,"cur",516,273,327,768,4
11,56,"cur",472,288,337,822,4
11,56,"cur",331,370,247,335,4
11,56,"cur",302,293,246,352,4
11,56,"cur",358,550,265,510,4
11,56,"cur",650,353,244,402,4
11,56,"cur",677,393,405,759,4
11,56,"cur",164,324,265,415,4
11,56,"cur",146,354,240,361,4
11,56,"cur",509,267,223,833,4
11,56,"cur",573,412,263,351,4
11,56,"cur",262,308,322,742,4
11,56,"cur",398,403,267,782,4
11,56,"cur",169,282,257,625,4
11,56,"cur",401,601,245,359,4
11,56,"cur",132,291,264,508,4
11,56,"cur",295,346,264,328,4
11,56,"cur",354,285,323,843,4
11,56,"cur",93,274,311,760,4
11,56,"cur",744,485,254,295,4
11,56,"cur",450,290,243,790,4
11,56,"cur",656,461,251,454,4
11,56,"cur",229,361,256,382,4
11,56,"cur",579,288,255,571,4
11,56,"cur",229,309,247,366,4
11,56,"cur",294,421,319,755,4
11,56,"cur",712,304,286,843,4
11,56,"cur",768,438,369,770,4
11,56,"cur",203,342,312,712,4
11,56,"cur",291,488,283,689,4
11,56,"cur",216,267,251,311,4
11,56,"cur",272,312,257,386,4
11,56,"cur",452,253,196,857,4
11,56,"cur",382,312,264,638,4
11,56,"cur",306,325,328,704,4
11,56,"cur",294,341,331,805,4
11,56,"cur",164,366,308,631,4
11,56,"cur",411,330,247,700,4
11,56,"cur",89,319,252,376,4
11,56,"cur",513,320,268,452,4
11,56,"cur",715,393,263,778,4
11,56,"cur",484,301,360,674,4
11,56,"cur",663,376,239,331,4
11,56,"cur",341,291,255,703,4
11,56,"cur",358,314,241,398,4
11,56,"cur",88,299,245,289,4
11,56,"cur",527,366,294,644,4
11,56,"cur",77,285,270,582,4
11,56,"cur",567,249,288,911,4
11,56,"cur",403,280,281,735,4
11,56,"cur",161,458,255,384,4
11,56,"cur",83,307,269,771,4
11,56,"cur",322,285,262,711,4
11,56,"cur",101,297,244,382,4
11,56,"cur",221,375,259,318,4
11,56,"cur",409,384,255,701,4
11,56,"cur",251,443,258,443,4
11,56,"cur",668,370,286,835,4
11,56,"cur",792,527,241,292,4
11,56,"cur",506,468,347,810,4
11,56,"cur",580,497,269,343,4
11,56,"cur",559,363,240,384,4
11,56,"cur",380,322,239,369,4
11,56,"cur",422,453,234,300,4
11,56,"cur",698,430,254,384,4
11,56,"cur",656,519,245,255,4
11,56,"cur",791,410,271,393,4
11,56,"cur",348,527,253,330,4
11,56,"cur",122,313,245,382,4
11,56,"cur",368,420,257,340,4
11,56,"cur",309,269,331,741,4
11,56,"cur",188,345,267,471,4
11,56,"cur",395,534,274,315,4
11,56,"cur",239,404,246,391,4
11,56,"cur",688,335,272,620,4
11,56,"cur",264,281,272,574,4
11,56,"cur",720,461,340,789,4
11,56,"cur",711,431,358,647,4
11,56,"cur",624,316,326,654,4
11,56,"cur",250,295,248,676,4
11,56,"cur",434,577,330,620,4
11,56,"cur",193,324,257,399,4
11,56,"cur",218,329,242,451,4
11,56,"cur",482,295,329,756,4
11,56,"cur",105,317,266,409,4
11,56,"cur",732,407,319,738,4
11,56,"cur",387,426,244,377,4
11,56,"cur",359,470,259,295,4
11,56,"cur",354,425,263,476,4
11,56,"cur",181,327,241,430,4
11,56,"cur",240,333,256,572,4
11,56,"cur",232,300,257,438,4
11,56,"cur",626,383,257,832,4
11,56,"cur",696,365,253,443,4
11,56,"cur",74,312,242,701,4
11,56,"cur",449,556,239,368,4
11,56,"cur",258,356,254,361,4
11,56,"cur",163,503,248,344,4
11,56,"cur",348,335,306,784,4
11,56,"cur",341,343,247,325,4
11,56,"cur",119,468,238,416,4
11,56,"cur",402,311,250,403,4
11,56,"cur",358,382,245,418,4
11,56,"cur",370,276,306,778,4
11,56,"cur",444,365,246,724,4
11,56,"cur",149,397,277,685,4
11,56,"cur",293,500,242,310,4
11,56,"cur",419,266,276,807,4
11,56,"cur",371,385,276,536,4
11,56,"cur",464,486,278,667,4
11,56,"cur",172,481,265,401,4
11,56,"cur",422,319,261,754,4
11,56,"cur",432,392,243,323,4
11,56,"cur",46,348,234,303,4
11,56,"cur",244,355,260,525,4
11,56,"cur",235,393,249,384,4
11,56,"cur",196,271,331,723,4
11,56,"cur",735,618,254,306,4
11,56,"cur",630,505,285,327,4
11,56,"cur",373,360,320,599,4
11,56,"cur",154,330,251,311,4
11,56,"cur",325,277,355,744,4
11,56,"cur",672,395,282,622,4
11,56,"cur",581,351,256,276,4
11,56,"cur",676,320,262,544,4
11,56,"cur",302,310,320,699,4
11,56,"cur",249,280,252,479,4
11,56,"cur",432,381,247,283,4
11,56,"cur",342,443,264,723,4
11,56,"cur",721,459,260,313,4
11,56,"cur",192,285,247,353,4
11,56,"cur",95,306,251,304,4
11,56,"cur",401,322,268,531,4
11,56,"cur",652,317,293,671,4
11,56,"cur",257,392,255,342,4
11,56,"cur",179,315,266,314,4
11,56,"cur",705,420,281,408,4
11,56,"cur",373,376,344,797,4
11,56,"cur",628,355,249,768,4
11,56,"cur",219,328,430,739,4
11,56,"cur",319,351,262,438,4
11,56,"cur",318,341,235,354,4
11,56,"cur",197,423,314,645,4
11,56,"cur",338,269,249,252,4
11,56,"cur",588,282,310,802,4
11,56,"cur",376,303,247,762,4
11,56,"cur",502,285,244,424,4
11,56,"cur",427,362,240,816,4
11,56,"cur",192,499,233,322,4
11,56,"cur",384,264,287,798,4
11,56,"cur",227,300,261,534,4
11,56,"cur",142,370,261,683,4
11,56,"cur",551,629,252,312,4
11,56,"cur",542,503,289,691,4
11,56,"cur",283,429,248,285,4
11,56,"cur",428,323,256,831,4
11,56,"cur",251,431,268,319,4
11,56,"cur",155,378,271,466,4
11,56,"cur",555,308,241,249,4
11,56,"cur",111,397,254,284,4
11,56,"cur",621,358,276,530,4
11,56,"cur",199,332,265,599,4
11,56,"cur",332,313,250,756,4
11,56,"cur",436,382,401,746,4
11,56,"cur",626,483,246,314,4
11,56,"cur",380,262,294,786,4
11,56,"cur",226,332,269,675,4
11,56,"cur",340,580,293,763,4
11,56,"cur",520,277,375,828,4
11,56,"cur",259,372,249,332,4
11,56,"cur",437,305,380,801,4
11,57,"cur",382,373,217,146,4
11,57,"cur",548,281,233,506,4
11,57,"cur",288,454,225,136,4
11,57,"cur",513,351,251,214,4
11,57,"cur",260,289,224,163,4
11,57,"cur",536,314,320,716,4
11,57,"cur",494,298,288,724,4
11,57,"cur",639,313,235,271,4
11,57,"cur",127,365,255,304,4
11,57,"cur",546,296,322,765,4
11,57,"cur",508,286,265,602,4
11,57,"cur",341,400,244,278,4
11,57,"cur",89,376,264,277,4
11,57,"cur",201,300,310,792,4
11,57,"cur",345,296,236,713,4
11,57,"cur",333,419,286,333,4
11,57,"cur",475,290,271,820,4
11,57,"cur",379,356,259,356,4
11,57,"cur",420,487,274,491,4
11,57,"cur",453,438,274,675,4
11,57,"cur",275,349,250,377,4
11,57,"cur",364,346,257,369,4
11,57,"cur",628,347,259,359,4
11,57,"cur",444,387,245,279,4
11,57,"cur",191,345,238,401,4
11,57,"cur",353,283,243,375,4
11,57,"cur",257,366,352,673,4
11,57,"cur",328,291,244,431,4
11,57,"cur",788,483,260,524,4
11,57,"cur",552,520,254,325,4
11,57,"cur",686,487,261,585,4
11,57,"cur",224,286,272,492,4
11,57,"cur",511,341,250,311,4
11,57,"cur",264,346,235,229,4
11,57,"cur",287,306,263,405,4
11,57,"cur",377,335,261,487,4
11,57,"cur",564,373,251,271,4
11,57,"cur",198,349,273,308,4
11,57,"cur",326,505,301,768,4
11,57,"cur",218,262,306,640,4
11,57,"cur",173,332,254,274,4
11,57,"cur",663,437,238,454,4
11,57,"cur",227,354,275,374,4
11,57,"cur",315,315,251,360,4
11,57,"cur",435,274,287,760,4
11,57,"cur",268,278,239,464,4
11,57,"cur",395,365,350,723,4
11,57,"cur",642,279,250,411,4
11,57,"cur",391,360,348,729,4
11,57,"cur",134,409,257,291,4
11,57,"cur",106,489,254,356,4
11,57,"cur",575,531,442,844,4
11,57,"cur",482,479,244,614,4
11,57,"cur",383,506,325,655,4
11,57,"cur",398,288,236,803,4
11,57,"cur",499,315,266,709,4
11,57,"cur",456,286,426,798,4
11,57,"cur",326,348,246,318,4
11,57,"cur",423,267,293,628,4
11,57,"cur",387,419,348,790,4
11,57,"cur",298,375,258,329,4
11,57,"cur",317,312,249,303,4
11,57,"cur",413,316,228,351,4
11,57,"cur",485,282,328,835,4
11,57,"cur",360,527,304,625,4
11,57,"cur",342,418,396,659,4
11,57,"cur",329,311,293,610,4
11,57,"cur",439,312,266,565,4
11,57,"cur",659,464,251,270,4
11,57,"cur",670,310,259,658,4
11,57,"cur",274,405,239,296,4
11,57,"cur",698,587,248,336,4
11,57,"cur",479,486,252,395,4
11,57,"cur",244,336,250,275,4
11,57,"cur",652,463,259,379,4
11,57,"cur",97,404,256,373,4
11,57,"cur",303,322,308,610,4
11,57,"cur",222,540,246,319,4
11,57,"cur",177,380,264,398,4
11,57,"cur",243,381,260,512,4
11,57,"cur",257,423,292,625,4
11,57,"cur",637,368,288,674,4
11,57,"cur",685,412,262,268,4
11,57,"cur",540,361,255,341,4
11,57,"cur",330,340,292,700,4
11,57,"cur",248,364,287,473,4
11,57,"cur",207,260,281,737,4
11,57,"cur",124,364,350,705,4
11,57,"cur",696,324,303,654,4
11,57,"cur",577,371,272,631,4
11,57,"cur",464,336,221,542,4
11,57,"cur",373,428,259,371,4
11,57,"cur",628,378,267,283,4
11,57,"cur",515,282,265,776,4
11,57,"cur",221,366,262,278,4
11,57,"cur",285,347,251,242,4
11,57,"cur",329,279,342,662,4
11,57,"cur",601,256,338,841,4
11,57,"cur",212,420,262,326,4
11,57,"cur",378,299,388,805,4
11,57,"cur",272,350,262,280,4
11,57,"cur",309,387,275,355,4
11,57,"cur",60,340,261,335,4
11,57,"cur",314,327,287,420,4
11,57,"cur",441,370,273,331,4
11,57,"cur",372,392,253,305,4
11,57,"cur",334,393,398,801,4
11,57,"cur",426,298,337,743,4
11,57,"cur",279,440,238,319,4
11,57,"cur",435,384,305,797,4
11,57,"cur",372,356,266,666,4
11,57,"cur",226,284,257,807,4
11,57,"cur",240,378,373,753,4
11,57,"cur",205,516,265,332,4
11,57,"cur",287,388,259,290,4
11,57,"cur",335,273,359,811,4
11,57,"cur",148,366,255,333,4
11,57,"cur",192,325,285,527,4
11,57,"cur",162,347,257,435,4
11,57,"cur",174,512,370,634,4
11,57,"cur",321,386,253,305,4
11,57,"cur",546,264,270,841,4
11,57,"cur",508,326,257,341,4
11,57,"cur",196,506,259,292,4
11,57,"cur",425,326,261,368,4
11,57,"cur",224,257,254,434,4
11,57,"cur",411,506,327,739,4
11,57,"cur",352,406,252,272,4
11,57,"cur",375,304,323,736,4
11,57,"cur",606,276,270,814,4
11,57,"cur",379,420,266,305,4
11,57,"cur",503,404,258,328,4
11,57,"cur",321,570,413,753,4
11,57,"cur",224,312,266,534,4
11,57,"cur",450,263,258,731,4
11,57,"cur",239,384,271,435,4
11,57,"cur",243,292,255,679,4
11,57,"cur",169,303,260,414,4
11,57,"cur",273,556,239,307,4
11,57,"cur",405,265,244,837,4
11,57,"cur",335,299,284,711,4
11,57,"cur",246,291,255,300,4
11,57,"cur",675,364,249,497,4
11,57,"cur",499,271,300,826,4
11,57,"cur",552,293,317,598,4
11,57,"cur",303,359,270,307,4
11,57,"cur",624,428,236,318,4
11,57,"cur",279,531,313,613,4
11,57,"cur",669,559,234,260,4
11,57,"cur",457,283,247,569,4
11,57,"cur",103,347,253,351,4
11,57,"cur",316,319,265,391,4
11,57,"cur",415,347,292,762,4
11,57,"cur",614,539,268,313,4
11,57,"cur",351,377,248,367,4
11,57,"cur",266,364,257,358,4
11,57,"cur",342,330,258,256,4
11,57,"cur",336,285,403,780,4
11,57,"cur",190,665,262,582,4
11,57,"cur",468,529,245,353,4
11,57,"cur",136,441,274,677,4
11,57,"cur",138,333,252,303,4
11,57,"cur",162,300,261,359,4
11,57,"cur",365,320,247,693,4
11,57,"cur",475,542,248,422,4
11,57,"cur",266,487,232,398,4
11,57,"cur",225,280,240,534,4
11,57,"cur",149,278,232,295,4
11,57,"cur",659,414,240,294,4
11,57,"cur",358,442,241,333,4
11,57,"cur",39,392,249,311,4
11,57,"cur",348,257,280,815,4
11,57,"cur",128,322,248,368,4
11,57,"cur",332,529,244,316,4
11,57,"cur",214,410,269,543,4
11,57,"cur",255,524,246,311,4
11,57,"cur",653,502,281,639,4
11,57,"cur",166,701,256,315,4
11,57,"cur",454,280,344,788,4
11,57,"cur",534,311,349,830,4
11,57,"cur",180,345,324,628,4
11,57,"cur",465,485,265,728,4
11,57,"cur",459,482,273,745,4
11,57,"cur",327,357,281,407,4
11,57,"cur",287,343,307,537,4
11,57,"cur",320,627,375,717,4
11,57,"cur",343,379,263,304,4
11,57,"cur",278,282,252,634,4
11,57,"cur",732,508,267,768,4
11,57,"cur",365,275,255,664,4
11,57,"cur",384,333,258,566,4
11,57,"cur",178,388,275,426,4
11,57,"cur",304,314,262,391,4
11,57,"cur",358,333,263,329,4
11,57,"cur",200,286,241,254,4
11,57,"cur",694,472,270,215,4
11,57,"cur",623,487,352,814,4
11,57,"cur",514,313,251,269,4
11,57,"cur",444,369,331,564,4
11,57,"cur",567,435,274,344,4
11,57,"cur",178,310,245,342,4
11,57,"cur",127,302,255,276,4
11,57,"cur",317,323,285,633,4
11,57,"cur",194,387,239,333,4
11,57,"cur",245,368,257,313,4
11,57,"cur",378,494,254,340,4
11,57,"cur",431,400,257,576,4
11,57,"cur",137,263,284,707,4
11,57,"cur",140,375,248,315,4
11,57,"cur",431,362,328,619,4
11,57,"cur",313,306,274,664,4
11,57,"cur",181,409,256,348,4
11,57,"cur",244,289,250,837,4
11,57,"cur",427,402,253,359,4
11,57,"cur",305,270,344,782,4
11,57,"cur",308,275,246,483,4
11,57,"cur",159,348,251,291,4
11,57,"cur",328,455,248,335,4
11,57,"cur",231,644,392,661,4
11,57,"cur",307,333,333,781,4
11,57,"cur",468,272,253,792,4
11,57,"cur",581,332,268,784,4
11,57,"cur",13,464,237,676,4
11,57,"cur",370,355,261,353,4
11,57,"cur",305,329,332,723,4
11,57,"cur",280,338,261,577,4
11,57,"cur",275,267,271,810,4
11,57,"cur",418,285,248,282,4
11,57,"cur",384,330,311,583,4
11,57,"cur",451,279,263,802,4
11,57,"cur",135,589,244,309,4
11,57,"cur",572,342,275,678,4
11,57,"cur",173,410,257,389,4
11,57,"cur",252,342,267,318,4
11,57,"cur",620,497,265,333,4
11,57,"cur",419,443,253,317,4
11,57,"cur",467,360,313,763,4
11,57,"cur",150,340,269,422,4
11,57,"cur",612,486,264,324,4
11,57,"cur",534,469,237,269,4
11,57,"cur",621,410,246,283,4
11,57,"cur",433,336,271,718,4
11,57,"cur",650,421,257,397,4
11,57,"cur",298,346,327,699,4
11,57,"cur",538,389,277,656,4
11,57,"cur",464,293,262,294,4
11,57,"cur",107,405,254,287,4
11,57,"cur",503,271,341,765,4
11,57,"cur",375,321,306,536,4
11,57,"cur",281,280,278,672,4
11,57,"cur",286,346,265,746,4
11,57,"cur",253,332,266,393,4
11,57,"cur",296,355,251,400,4
11,57,"cur",144,367,282,512,4
11,57,"cur",371,594,291,676,4
11,57,"cur",348,562,250,376,4
11,57,"cur",487,343,238,268,4
11,57,"cur",256,389,348,602,4
11,57,"cur",493,363,253,374,4
11,57,"cur",257,381,253,370,4
11,57,"cur",520,465,256,320,4
11,57,"cur",353,467,255,250,4
11,57,"cur",410,353,236,339,4
11,57,"cur",449,337,241,401,4
11,57,"cur",115,271,310,733,4
11,57,"cur",452,244,261,738,4
11,57,"cur",558,470,263,245,4
11,57,"cur",234,261,248,346,4
11,57,"cur",325,360,315,580,4
11,57,"cur",425,463,249,402,4
11,57,"cur",404,350,255,341,4
11,57,"cur",503,313,232,275,4
11,57,"cur",281,408,263,526,4
11,57,"cur",179,533,307,743,4
11,57,"cur",575,524,256,318,4
11,57,"cur",437,276,341,811,4
11,57,"cur",383,348,242,496,4
11,57,"cur",383,325,251,289,4
11,57,"cur",474,391,251,300,4
11,57,"cur",224,364,250,352,4
11,57,"cur",215,356,323,657,4
11,57,"cur",376,368,249,281,4
11,57,"cur",159,280,247,308,4
11,57,"cur",306,311,254,257,4
11,57,"cur",164,460,266,284,4
11,57,"cur",593,365,269,315,4
11,57,"cur",378,296,463,820,4
11,57,"cur",274,463,271,626,4
11,57,"cur",420,290,285,602,4
11,57,"cur",423,485,228,404,4
11,57,"cur",358,264,336,665,4
11,57,"cur",363,320,257,548,4
11,57,"cur",228,324,237,361,4
11,57,"cur",333,320,306,718,4
11,57,"cur",70,311,291,659,4
11,57,"cur",403,396,253,315,4
11,57,"cur",432,309,336,750,4
11,57,"cur",533,362,261,321,4
11,57,"cur",397,356,395,746,4
11,57,"cur",321,420,249,366,4
11,57,"cur",374,324,311,745,4
11,57,"cur",246,279,272,678,4
11,57,"cur",532,323,247,289,4
11,45,"ina",297,299,232,361,3
11,45,"ina",93,398,247,306,3
11,45,"ina",203,388,242,288,3
11,45,"ina",670,326,250,361,3
11,45,"ina",304,347,240,533,3
11,45,"ina",170,441,252,314,3
11,45,"ina",176,628,263,629,3
11,45,"ina",221,441,245,341,3
11,45,"ina",316,356,245,356,3
11,45,"ina",156,380,249,387,3
11,45,"ina",528,422,238,366,3
11,45,"ina",259,362,248,374,3
11,45,"ina",128,486,254,353,3
11,45,"ina",197,465,251,322,3
11,45,"ina",207,418,245,380,3
11,45,"ina",237,280,236,644,3
11,45,"ina",223,385,242,317,3
11,45,"ina",295,308,253,388,3
11,45,"ina",695,377,159,832,3
11,45,"ina",192,276,251,334,3
11,45,"ina",255,345,252,403,3
11,45,"ina",449,325,227,789,3
11,45,"ina",190,314,256,492,3
11,45,"ina",368,387,235,388,3
11,45,"ina",149,407,247,378,3
11,45,"ina",303,423,255,355,3
11,45,"ina",248,456,257,359,3
11,45,"ina",175,412,254,313,3
11,45,"ina",264,436,238,309,3
11,45,"ina",242,347,247,303,3
11,45,"ina",282,407,242,332,3
11,45,"ina",569,498,237,281,3
11,45,"ina",175,460,243,330,3
11,45,"ina",231,456,247,300,3
11,45,"ina",284,299,234,348,3
11,45,"ina",155,396,239,404,3
11,45,"ina",264,460,238,431,3
11,45,"ina",307,386,237,369,3
11,45,"ina",248,400,232,343,3
11,45,"ina",153,405,247,351,3
11,45,"ina",656,499,235,758,3
11,45,"ina",507,378,253,396,3
11,45,"ina",237,369,247,297,3
11,45,"ina",211,475,251,314,3
11,45,"ina",247,427,249,419,3
11,45,"ina",280,459,247,314,3
11,45,"ina",516,463,232,780,3
11,45,"ina",210,315,229,341,3
11,45,"ina",191,386,246,261,3
11,45,"ina",212,460,243,348,3
11,45,"ina",700,439,250,322,3
11,45,"ina",381,269,209,799,3
11,45,"ina",378,366,249,814,3
11,45,"ina",193,377,265,679,3
11,45,"ina",112,451,244,390,3
11,45,"ina",328,307,230,517,3
11,45,"ina",121,357,239,407,3
11,45,"ina",684,363,236,257,3
11,45,"ina",311,417,254,601,3
11,45,"ina",565,304,237,427,3
11,45,"ina",251,522,250,316,3
11,45,"ina",215,366,241,290,3
11,45,"ina",114,338,261,365,3
11,45,"ina",572,393,233,327,3
11,45,"ina",218,509,241,309,3
11,45,"ina",463,313,230,859,3
11,45,"ina",200,461,262,321,3
11,45,"ina",656,397,245,353,3
11,45,"ina",282,332,250,289,3
11,45,"ina",635,383,225,779,3
11,56,"ina",331,548,243,312,3
11,56,"ina",234,310,266,594,3
11,56,"ina",313,379,312,323,3
11,56,"ina",420,272,330,797,3
11,56,"ina",225,441,357,713,3
11,56,"ina",315,304,302,579,3
11,56,"ina",295,285,263,708,3
11,56,"ina",615,380,246,310,3
11,56,"ina",508,525,241,264,3
11,56,"ina",381,381,260,363,3
11,56,"ina",385,364,245,398,3
11,56,"ina",346,410,250,305,3
11,56,"ina",260,412,249,329,3
11,56,"ina",245,535,255,330,3
11,56,"ina",388,370,271,660,3
11,56,"ina",218,394,304,401,3
11,56,"ina",300,487,261,312,3
11,56,"ina",250,330,231,265,3
11,56,"ina",428,275,232,829,3
11,56,"ina",231,524,263,286,3
11,56,"ina",278,386,308,430,3
11,56,"ina",458,366,257,786,3
11,56,"ina",259,350,233,338,3
11,56,"ina",264,373,233,226,3
11,56,"ina",312,319,368,776,3
11,56,"ina",384,302,257,747,3
11,56,"ina",294,296,303,695,3
11,56,"ina",239,285,235,601,3
11,56,"ina",253,464,263,346,3
11,56,"ina",292,552,266,337,3
11,56,"ina",406,322,244,713,3
11,56,"ina",282,399,257,369,3
11,56,"ina",252,354,261,462,3
11,56,"ina",315,377,287,449,3
11,56,"ina",250,304,267,640,3
11,56,"ina",325,310,239,369,3
11,56,"ina",282,301,255,689,3
11,56,"ina",229,318,233,348,3
11,57,"ina",174,308,228,169,3
11,57,"ina",233,517,236,245,3
11,57,"ina",202,295,277,589,3
11,57,"ina",290,369,252,383,3
11,57,"ina",278,409,264,242,3
11,57,"ina",271,531,335,636,3
11,57,"ina",313,453,271,275,3
11,57,"ina",307,674,254,589,3
11,57,"ina",142,299,247,318,3
11,57,"ina",189,362,278,443,3
11,57,"ina",510,313,458,790,3
11,57,"ina",127,312,259,435,3
11,57,"ina",236,366,267,259,3
11,57,"ina",324,362,292,741,3
11,57,"ina",286,485,242,404,3
11,57,"ina",88,446,252,348,3
11,57,"ina",697,522,252,290,3
11,57,"ina",312,406,250,282,3
11,57,"ina",626,486,265,305,3
11,57,"ina",343,536,250,394,3
11,57,"ina",598,341,255,297,3
11,57,"ina",191,371,242,281,3
11,57,"ina",321,492,232,334,3
11,57,"ina",225,536,307,650,3
11,57,"ina",268,454,266,278,3
11,57,"ina",410,465,315,579,3
11,57,"ina",271,421,245,320,3
11,57,"ina",279,481,243,327,3
11,57,"ina",219,363,270,511,3
11,57,"ina",224,307,260,293,3
11,57,"ina",327,326,256,279,3
11,57,"ina",295,391,239,327,3
11,57,"ina",257,374,253,279,3
11,57,"ina",260,391,255,289,3
11,57,"ina",155,339,251,337,3
11,57,"ina",153,403,271,273,3
11,57,"ina",293,394,241,334,3
11,57,"ina",744,508,260,350,3
11,57,"ina",629,493,269,298,3
11,57,"ina",216,383,251,320,3
11,46,"ina",721,488,264,793,1
11,46,"ina",413,496,250,797,1
11,46,"ina",185,342,251,427,1
11,46,"ina",332,511,233,333,1
11,46,"ina",733,520,247,732,1
11,46,"ina",450,390,216,825,1
11,46,"ina",325,421,255,607,1
11,46,"ina",481,352,230,829,1
11,46,"ina",425,385,236,362,1
11,46,"ina",469,312,296,851,1
11,46,"ina",350,324,262,644,1
11,46,"ina",328,501,255,734,1
11,46,"ina",604,487,240,835,1
11,46,"ina",176,334,257,329,1
11,46,"ina",443,316,245,878,1
11,46,"ina",286,423,245,387,1
11,46,"ina",187,361,246,403,1
11,46,"ina",509,364,220,876,1
11,46,"ina",471,379,229,787,1
11,46,"ina",490,490,211,808,1
11,46,"ina",448,561,190,832,1
11,46,"ina",354,370,247,693,1
11,46,"ina",518,571,228,589,1
11,46,"ina",439,362,207,796,1
11,46,"ina",482,294,238,860,1
11,46,"ina",422,303,244,759,1
11,46,"ina",242,564,234,417,1
11,46,"ina",229,416,242,367,1
11,45,"rb",285,544,238,361,2
11,45,"rb",191,356,254,412,2
11,45,"rb",181,359,252,369,2
11,45,"rb",356,617,238,698,2
11,45,"rb",746,357,266,528,2
11,45,"rb",178,301,237,338,2
11,45,"rb",519,268,230,366,2
11,45,"rb",394,535,236,445,2
11,45,"rb",139,437,215,346,2
11,45,"rb",442,307,229,558,2
11,45,"rb",395,327,236,308,2
11,45,"rb",252,466,242,341,2
11,45,"rb",454,321,217,785,2
11,45,"rb",202,404,240,291,2
11,45,"rb",707,328,255,375,2
11,45,"rb",390,312,239,350,2
11,45,"rb",297,386,248,364,2
11,45,"rb",605,296,241,325,2
11,45,"rb",458,521,238,404,2
11,45,"rb",311,389,262,383,2
11,45,"rb",237,292,257,646,2
11,45,"rb",454,268,246,708,2
11,45,"rb",353,323,236,451,2
11,45,"rb",216,309,256,337,2
11,45,"rb",449,334,232,824,2
11,45,"rb",260,399,233,345,2
11,45,"rb",173,629,238,657,2
