"","ID","week","ind","type","KLRG1","CD25","CCR8","Ki67","type2"
"6887","355",9,"57","cur",164,436,257,716,4
"6888","356",9,"57","cur",248,286,281,536,4
"6889","357",9,"57","cur",384,425,298,313,4
"6890","358",9,"57","cur",195,384,196,372,4
"6891","359",9,"57","cur",479,350,331,333,4
"6892","360",9,"57","cur",353,356,257,380,4
"6893","361",9,"57","cur",613,264,339,692,4
"6894","362",9,"57","cur",336,361,321,374,4
"6895","363",9,"57","cur",385,437,233,566,4
"6896","364",9,"57","cur",187,312,263,513,4
"6897","365",9,"57","cur",366,299,298,810,4
"6898","366",9,"57","cur",581,312,294,321,4
"6899","367",9,"57","cur",142,280,283,364,4
"6900","368",9,"57","cur",318,295,285,361,4
"6901","369",9,"57","cur",654,420,307,448,4
"6902","370",9,"57","cur",226,258,216,298,4
"6903","371",9,"57","cur",358,400,290,363,4
"6904","372",9,"57","cur",414,309,303,754,4
"6905","373",9,"57","cur",223,270,261,604,4
"6906","374",9,"57","cur",285,261,217,296,4
"6907","375",9,"57","cur",437,426,274,308,4
"6908","376",9,"57","cur",295,322,292,834,4
"6909","377",9,"57","cur",732,378,319,529,4
"6910","378",9,"57","cur",454,306,260,338,4
"6911","379",9,"57","cur",364,346,275,590,4
"6912","380",9,"57","cur",612,259,257,660,4
"6913","381",9,"57","cur",560,308,230,485,4
"6914","382",9,"57","cur",280,298,245,348,4
"6915","383",9,"57","cur",433,390,242,283,4
"6916","384",9,"57","cur",452,296,369,774,4
"6917","385",9,"57","cur",329,359,237,332,4
"6918","386",9,"57","cur",253,720,310,328,4
"6919","387",9,"57","cur",617,528,292,364,4
"6920","388",9,"57","cur",297,688,259,728,4
"6921","389",9,"57","cur",365,275,309,560,4
"6922","390",9,"57","cur",459,618,322,355,4
"6923","391",9,"57","cur",222,340,264,344,4
"6924","392",9,"57","cur",352,266,336,700,4
"6925","393",9,"57","cur",333,409,242,342,4
"6926","394",9,"57","cur",396,309,283,424,4
"6927","395",9,"57","cur",478,257,355,789,4
"6928","396",9,"57","cur",244,428,239,270,4
"6929","397",9,"57","cur",282,456,349,557,4
"6930","398",9,"57","cur",741,380,304,351,4
"6931","399",9,"57","cur",404,335,275,662,4
"6932","400",9,"57","cur",427,299,249,324,4
"6933","401",9,"57","cur",569,572,255,397,4
"6934","402",9,"57","cur",91,263,228,669,4
"6935","403",9,"57","cur",314,402,260,599,4
"6936","404",9,"57","cur",244,322,237,307,4
"6937","405",9,"57","cur",332,408,342,368,4
"6938","406",9,"57","cur",748,467,249,316,4
"6939","407",9,"57","cur",239,571,250,298,4
"6940","408",9,"57","cur",436,272,507,641,4
"6941","409",9,"57","cur",183,475,316,341,4
"6942","410",9,"57","cur",456,348,302,540,4
"6943","411",9,"57","cur",355,558,324,803,4
"6944","412",9,"57","cur",333,477,241,303,4
"6945","413",9,"57","cur",400,458,340,433,4
"6946","414",9,"57","cur",501,331,315,837,4
"6947","415",9,"57","cur",440,273,206,713,4
"6948","416",9,"57","cur",167,261,459,789,4
"6949","417",9,"57","cur",269,387,243,452,4
"6950","418",9,"57","cur",200,509,218,354,4
"6951","419",9,"57","cur",153,345,313,470,4
"6952","420",9,"57","cur",444,435,234,287,4
"6953","421",9,"57","cur",330,342,334,574,4
"6954","422",9,"57","cur",148,267,292,693,4
"6955","423",9,"57","cur",336,263,272,800,4
"6956","424",9,"57","cur",708,358,235,816,4
"6957","425",9,"57","cur",567,310,296,313,4
"6958","426",9,"57","cur",470,358,242,429,4
"6959","427",9,"57","cur",283,293,247,274,4
"6960","428",9,"57","cur",255,369,267,586,4
"6961","429",9,"57","cur",296,255,222,738,4
"6962","430",9,"57","cur",250,399,273,348,4
"6963","431",9,"57","cur",362,394,245,570,4
"6964","432",9,"57","cur",517,258,369,829,4
"6965","433",9,"57","cur",246,406,260,486,4
"6966","434",9,"57","cur",246,275,259,332,4
"6967","435",9,"57","cur",181,382,288,587,4
"6968","436",9,"57","cur",345,314,351,281,4
"6969","437",9,"57","cur",289,256,209,703,4
"6970","438",9,"57","cur",448,417,318,400,4
"6971","439",9,"57","cur",389,335,262,375,4
"6972","440",9,"57","cur",411,318,264,733,4
"6973","441",9,"57","cur",376,297,319,729,4
"6974","442",9,"57","cur",381,413,244,572,4
"6975","443",9,"57","cur",311,292,288,322,4
"6976","444",9,"57","cur",426,297,264,793,4
"6977","445",9,"57","cur",380,275,218,715,4
"6978","446",9,"57","cur",520,382,439,797,4
"6979","447",9,"57","cur",441,351,211,548,4
"6980","448",9,"57","cur",229,332,262,593,4
"6981","449",9,"57","cur",246,439,229,274,4
"6982","450",9,"57","cur",244,306,279,605,4
"6983","451",9,"57","cur",211,277,314,760,4
"6984","452",9,"57","cur",395,272,257,495,4
"6985","453",9,"57","cur",194,349,229,323,4
"6986","454",9,"57","cur",451,250,283,704,4
"6987","455",9,"57","cur",255,257,267,314,4
"6988","456",9,"57","cur",485,309,327,778,4
"6989","457",9,"57","cur",416,371,257,556,4
"6990","458",9,"57","cur",97,293,281,793,4
"6991","459",9,"dummy","cur",125,273,545,630,4
"6992","460",9,"dummy","cur",448,460,210,6,4
"6993","461",9,"dummy","cur",564,358,358,523,4
"6994","462",9,"dummy","cur",635,59,389,453,4
"6995","463",9,"dummy","cur",322,336,260,696,4
"6996","464",9,"dummy","cur",381,343,311,531,4
"6997","465",9,"dummy","cur",170,342,448,570,4
"6998","466",9,"dummy","cur",409,351,215,834,4
"6999","467",9,"dummy","cur",386,170,305,548,4
"7000","468",9,"dummy","cur",343,271,274,975,4
"7001","469",9,"dummy","cur",288,18,387,603,4
"7002","470",9,"dummy","cur",542,337,262,644,4
"7003","471",9,"dummy","cur",428,315,282,610,4
"7004","472",9,"dummy","cur",762,296,184,789,4
"7005","473",9,"dummy","cur",504,304,455,298,4
"7006","474",9,"dummy","cur",-40,299,407,646,4
"7007","475",9,"dummy","cur",488,474,355,226,4
"7008","476",9,"dummy","cur",257,177,165,527,4
"7009","477",9,"dummy","cur",402,251,324,364,4
"7010","478",9,"dummy","cur",581,300,211,660,4
"7011","479",9,"dummy","cur",266,455,280,558,4
"7012","480",9,"dummy","cur",318,431,277,325,4
"7013","481",9,"dummy","cur",557,436,133,582,4
"7014","482",9,"dummy","cur",442,296,339,788,4
"7015","483",9,"dummy","cur",364,243,380,269,4
"7016","484",9,"dummy","cur",403,361,225,554,4
"7017","485",9,"dummy","cur",398,493,379,280,4
"7018","486",9,"dummy","cur",296,605,261,645,4
"7019","487",9,"dummy","cur",419,103,377,609,4
"7020","488",9,"dummy","cur",596,317,386,413,4
"7021","489",9,"dummy","cur",272,366,366,610,4
"7022","490",9,"dummy","cur",419,468,375,524,4
"7023","491",9,"dummy","cur",406,324,52,675,4
"7024","492",9,"dummy","cur",680,488,395,860,4
"7025","493",9,"dummy","cur",409,407,257,452,4
"7026","494",9,"dummy","cur",238,377,373,558,4
"7027","495",9,"dummy","cur",245,339,182,265,4
"7028","496",9,"dummy","cur",359,398,150,520,4
"7029","497",9,"dummy","cur",410,404,301,480,4
"7030","498",9,"dummy","cur",294,485,353,536,4
"7031","499",9,"dummy","cur",583,425,118,610,4
"7032","500",9,"dummy","cur",387,454,371,399,4
"7033","501",9,"dummy","cur",419,456,314,164,4
"7034","502",9,"dummy","cur",556,381,334,919,4
"7035","503",9,"dummy","cur",358,149,245,401,4
"7036","504",9,"dummy","cur",326,388,268,573,4
"7037","505",9,"dummy","cur",508,383,317,425,4
"7038","506",9,"dummy","cur",461,510,451,549,4
"7039","507",9,"dummy","cur",219,337,441,292,4
"7040","508",9,"dummy","cur",280,325,211,381,4
"7041","509",9,"dummy","cur",697,524,474,362,4
"7042","510",9,"dummy","cur",697,415,229,818,4
"7043","511",9,"dummy","cur",306,383,375,609,4
"7044","512",9,"dummy","cur",254,292,477,333,4
"7045","513",9,"dummy","cur",264,336,388,616,4
"7046","514",9,"dummy","cur",491,386,284,798,4
"7047","515",9,"dummy","cur",411,565,344,486,4
"7048","516",9,"dummy","cur",398,465,126,278,4
"7049","517",9,"dummy","cur",202,455,186,353,4
"7050","518",9,"dummy","cur",382,464,488,582,4
"7051","519",9,"dummy","cur",73,151,362,454,4
"7052","520",9,"dummy","cur",429,352,350,553,4
"7053","521",9,"dummy","cur",224,201,277,536,4
"7054","522",9,"dummy","cur",168,446,310,941,4
"7055","523",9,"dummy","cur",215,396,197,340,4
"7056","524",9,"dummy","cur",213,439,246,373,4
"7057","525",9,"dummy","cur",174,345,333,752,4
"7058","526",9,"dummy","cur",522,300,327,489,4
"7059","527",9,"dummy","cur",269,309,245,136,4
"7060","528",9,"dummy","cur",164,320,227,407,4
"7061","529",9,"dummy","cur",225,625,240,614,4
"7062","530",9,"dummy","cur",419,422,267,720,4
"7063","531",9,"dummy","cur",708,463,439,570,4
"7064","532",9,"dummy","cur",611,221,292,555,4
"7065","533",9,"dummy","cur",631,355,368,452,4
"7066","534",9,"dummy","cur",274,130,549,224,4
"7067","535",9,"dummy","cur",342,326,440,295,4
"7068","536",9,"dummy","cur",417,400,361,405,4
"7069","537",9,"dummy","cur",583,440,334,652,4
"7070","538",9,"dummy","cur",290,353,83,489,4
"7071","539",9,"dummy","cur",279,332,77,798,4
"7072","540",9,"dummy","cur",375,608,189,52,4
"7073","541",9,"dummy","cur",524,362,242,423,4
"7074","542",9,"dummy","cur",469,454,269,440,4
"7075","543",9,"dummy","cur",312,404,424,350,4
"7076","544",9,"dummy","cur",316,214,317,358,4
"7077","545",9,"dummy","cur",473,228,293,619,4
"7078","546",9,"dummy","cur",142,437,229,344,4
"7079","547",9,"dummy","cur",308,238,289,582,4
"7080","548",9,"dummy","cur",360,367,235,559,4
"7081","549",9,"dummy","cur",375,309,455,607,4
"7082","550",9,"dummy","cur",416,323,427,402,4
"7083","551",9,"dummy","cur",566,392,183,379,4
"7084","552",9,"dummy","cur",375,244,386,398,4
"7085","553",9,"dummy","cur",303,361,377,407,4
"7086","554",9,"dummy","cur",477,389,199,440,4
"7087","555",9,"dummy","cur",460,344,387,173,4
"7088","556",9,"dummy","cur",144,177,311,345,4
"7089","557",9,"dummy","cur",342,304,301,307,4
"7090","558",9,"dummy","cur",250,405,403,923,4
"7091","559",9,"dummy","cur",614,383,305,496,4
"7092","560",9,"dummy","cur",772,236,280,466,4
"7093","561",9,"dummy","cur",582,384,209,446,4
"7094","562",9,"dummy","cur",119,365,110,621,4
"7095","563",9,"dummy","cur",553,302,313,709,4
"7096","564",9,"dummy","cur",258,313,381,134,4
"7097","565",9,"dummy","cur",304,382,328,1,4
"7098","566",9,"dummy","cur",285,496,349,350,4
"7099","567",9,"dummy","cur",354,290,180,289,4
"7100","568",9,"dummy","cur",105,286,303,480,4
"7101","569",9,"dummy","cur",319,385,532,642,4
"7102","570",9,"dummy","cur",490,440,473,549,4
"7103","571",9,"dummy","cur",387,518,136,581,4
"7104","572",9,"dummy","cur",62,370,182,607,4
"7105","573",9,"dummy","cur",144,386,238,626,4
"7106","574",9,"dummy","cur",491,166,463,553,4
"7107","575",9,"dummy","cur",739,318,240,505,4
"7108","576",9,"dummy","cur",460,334,275,289,4
"7109","577",9,"dummy","cur",575,362,468,170,4
"7110","578",9,"dummy","cur",549,362,633,627,4
"7111","579",9,"dummy","cur",227,427,218,598,4
"7112","580",9,"dummy","cur",418,343,190,656,4
"7113","581",9,"dummy","cur",201,366,432,546,4
"7114","582",9,"dummy","cur",333,427,423,496,4
"7115","583",9,"dummy","cur",594,127,339,501,4
"7116","584",9,"dummy","cur",390,414,410,532,4
"7117","585",9,"dummy","cur",471,276,349,541,4
"7118","586",9,"dummy","cur",391,263,435,416,4
"7119","587",9,"dummy","cur",479,209,256,587,4
"7120","588",9,"dummy","cur",420,374,378,736,4
"7121","589",9,"dummy","cur",314,312,270,847,4
"7122","590",9,"dummy","cur",375,239,330,441,4
"7123","591",9,"dummy","cur",279,464,386,219,4
"7124","592",9,"dummy","cur",360,187,332,846,4
"7125","593",9,"dummy","cur",650,361,291,509,4
"7126","594",9,"dummy","cur",231,508,207,450,4
"7127","595",9,"dummy","cur",375,473,483,626,4
"7128","596",9,"dummy","cur",366,263,122,385,4
"7129","597",9,"dummy","cur",186,217,277,931,4
"7130","598",9,"dummy","cur",334,378,348,674,4
"7131","599",9,"dummy","cur",339,499,395,749,4
"7132","600",9,"dummy","cur",643,351,375,783,4
"7133","601",9,"dummy","cur",147,388,258,539,4
"7134","602",9,"dummy","cur",203,356,445,122,4
"7135","603",9,"dummy","cur",498,348,283,376,4
"7136","604",9,"dummy","cur",496,420,280,754,4
"7137","605",9,"dummy","cur",477,271,346,311,4
"7138","606",9,"dummy","cur",444,288,298,431,4
"7139","607",9,"dummy","cur",260,349,253,324,4
"7140","608",9,"dummy","cur",193,254,415,262,4
"7141","609",9,"dummy","cur",297,328,297,457,4
"7142","610",9,"dummy","cur",410,369,259,599,4
"7143","611",9,"dummy","cur",-63,179,214,357,4
"7144","612",9,"dummy","cur",346,519,385,320,4
"7145","613",9,"dummy","cur",316,134,324,495,4
"7146","614",9,"dummy","cur",406,439,560,397,4
"7147","615",9,"dummy","cur",379,280,328,414,4
"7148","616",9,"dummy","cur",629,291,505,394,4
"7149","617",9,"dummy","cur",624,310,178,594,4
"7150","618",9,"dummy","cur",279,348,256,616,4
"7151","619",9,"dummy","cur",256,325,328,490,4
"7152","620",9,"dummy","cur",341,424,393,190,4
"7153","621",9,"dummy","cur",637,268,125,536,4
"7154","622",9,"dummy","cur",539,370,421,571,4
"7155","623",9,"dummy","cur",321,366,481,508,4
"7156","624",9,"dummy","cur",343,301,313,559,4
"7157","625",9,"dummy","cur",529,264,500,386,4
"7158","626",9,"dummy","cur",232,252,301,440,4
"7159","627",9,"dummy","cur",609,438,150,640,4
"7160","628",9,"dummy","cur",488,393,333,341,4
"7161","629",9,"dummy","cur",196,241,304,344,4
"7162","630",9,"dummy","cur",513,331,251,537,4
"7163","631",9,"dummy","cur",431,316,456,563,4
"7164","632",9,"dummy","cur",282,326,319,320,4
"7165","633",9,"dummy","cur",337,393,224,1034,4
"7166","634",9,"dummy","cur",321,458,286,520,4
"7167","635",9,"dummy","cur",295,550,188,388,4
"7168","636",9,"dummy","cur",460,352,403,368,4
"7169","637",9,"dummy","cur",495,253,313,595,4
"7170","638",9,"dummy","cur",488,389,427,534,4
"7171","639",9,"dummy","cur",525,429,395,370,4
"7172","640",9,"dummy","cur",418,426,142,484,4
"7173","641",9,"dummy","cur",522,220,279,562,4
"7174","642",9,"dummy","cur",397,330,330,600,4
"7175","643",9,"dummy","cur",201,676,212,420,4
"7176","644",9,"dummy","cur",409,434,464,369,4
"7177","645",9,"dummy","cur",291,226,405,377,4
"7178","646",9,"dummy","cur",222,353,404,492,4
"7179","647",9,"dummy","cur",367,452,346,568,4
"7180","648",9,"dummy","cur",431,347,222,528,4
"7181","649",9,"dummy","cur",240,382,266,707,4
"7182","650",9,"dummy","cur",606,351,407,807,4
"7183","651",9,"dummy","cur",213,477,366,524,4
"7184","652",9,"dummy","cur",420,184,225,451,4
"7185","653",9,"dummy","cur",438,237,131,347,4
"7186","654",9,"dummy","cur",567,348,300,533,4
"7187","655",9,"dummy","cur",316,461,309,559,4
"7188","656",9,"dummy","cur",508,382,154,601,4
"7189","657",9,"dummy","cur",257,496,279,472,4
"7190","658",9,"dummy","cur",359,331,284,776,4
"7191","659",9,"dummy","cur",380,359,339,566,4
"7192","660",9,"dummy","cur",480,248,320,816,4
"7193","661",9,"dummy","cur",518,527,219,444,4
"7194","662",9,"dummy","cur",411,219,401,308,4
"7195","663",9,"dummy","cur",343,287,243,338,4
"7196","664",9,"dummy","cur",356,431,437,632,4
"7197","665",9,"dummy","cur",149,289,368,670,4
"7198","666",9,"dummy","cur",563,488,136,284,4
"7199","667",9,"dummy","cur",556,245,536,709,4
"7200","668",9,"dummy","cur",151,354,341,461,4
"7201","669",9,"dummy","cur",378,332,304,503,4
"7202","670",9,"dummy","cur",311,525,356,372,4
"7203","671",9,"dummy","cur",362,374,193,739,4
"7204","672",9,"dummy","cur",354,224,97,493,4
"7205","673",9,"dummy","cur",423,530,314,535,4
"7206","674",9,"dummy","cur",21,462,306,326,4
"7207","675",9,"dummy","cur",280,302,305,510,4
"7208","676",9,"dummy","cur",331,334,321,729,4
"7209","677",9,"dummy","cur",470,327,442,645,4
"7210","678",9,"dummy","cur",363,286,393,686,4
"7211","679",9,"dummy","cur",431,515,308,802,4
"7212","680",9,"dummy","cur",285,326,213,424,4
"7213","681",9,"dummy","cur",291,279,349,675,4
"7214","682",9,"dummy","cur",412,315,304,479,4
"7215","683",9,"dummy","cur",143,427,166,427,4
"7216","684",9,"dummy","cur",538,354,528,477,4
"7217","685",9,"dummy","cur",391,245,246,297,4
"7218","686",9,"dummy","cur",252,305,305,662,4
"7219","687",9,"dummy","cur",5,421,267,478,4
"7220","688",9,"dummy","cur",286,300,311,484,4
"7221","689",9,"dummy","cur",271,552,229,629,4
"7222","690",9,"dummy","cur",632,238,462,356,4
"7223","691",9,"dummy","cur",358,456,473,584,4
"7224","692",9,"dummy","cur",632,357,277,616,4
"7225","693",9,"dummy","cur",392,285,385,192,4
"7226","694",9,"dummy","cur",407,414,42,540,4
"7227","695",9,"dummy","cur",246,479,201,646,4
"7228","696",9,"dummy","cur",505,402,132,535,4
"7229","697",9,"dummy","cur",399,237,334,828,4
"7230","698",9,"dummy","cur",538,302,325,791,4
"7231","699",9,"dummy","cur",217,367,400,689,4
"7232","700",9,"dummy","cur",370,286,382,896,4
"7233","701",9,"dummy","cur",423,380,373,582,4
"7234","702",9,"dummy","cur",609,347,378,566,4
"7235","703",9,"dummy","cur",168,473,180,577,4
"7236","704",9,"dummy","cur",299,351,404,843,4
"7237","705",9,"dummy","cur",459,328,377,484,4
"7238","706",9,"dummy","cur",578,334,239,664,4
"7239","707",9,"dummy","cur",525,458,427,505,4
"7240","708",9,"dummy","cur",312,360,422,618,4
"7241","709",9,"dummy","cur",429,459,379,815,4
"7242","710",9,"dummy","cur",237,230,417,423,4
"7243","711",9,"dummy","cur",236,424,374,297,4
"7244","712",9,"dummy","cur",215,370,432,437,4
"7245","713",9,"dummy","cur",201,456,237,494,4
"7246","714",9,"dummy","cur",242,578,225,325,4
"7247","715",9,"dummy","cur",403,218,373,606,4
"7248","716",9,"dummy","cur",363,370,369,700,4
"7249","717",9,"dummy","cur",473,261,453,588,4
"7250","718",9,"dummy","cur",317,506,390,435,4
"7251","719",9,"dummy","cur",360,445,373,755,4
"7252","720",9,"dummy","cur",485,330,286,79,4
"7253","721",9,"dummy","cur",514,102,363,682,4
"7254","722",9,"dummy","cur",195,406,295,336,4
"7255","723",9,"dummy","cur",80,391,270,632,4
"7256","724",9,"dummy","cur",362,315,212,579,4
"7257","725",9,"dummy","cur",215,553,201,255,4
"7258","726",9,"dummy","cur",440,314,469,776,4
"7259","727",9,"dummy","cur",196,307,215,178,4
"7260","728",9,"dummy","cur",512,381,243,330,4
"7261","729",9,"dummy","cur",383,388,216,304,4
"7262","730",9,"dummy","cur",284,506,211,848,4
"7263","731",9,"dummy","cur",420,226,310,592,4
"7264","732",9,"dummy","cur",114,343,445,916,4
"7265","733",9,"dummy","cur",414,357,385,764,4
"7266","734",9,"dummy","cur",535,376,358,455,4
"7267","735",9,"dummy","cur",472,346,253,651,4
"7268","736",9,"dummy","cur",357,211,126,716,4
"7269","737",9,"dummy","cur",469,519,223,419,4
"7270","738",9,"dummy","cur",598,226,236,758,4
"7271","739",9,"dummy","cur",467,427,282,753,4
"7272","740",9,"dummy","cur",485,240,441,653,4
"7273","741",9,"dummy","cur",439,269,295,297,4
"7274","742",9,"dummy","cur",618,269,210,616,4
"7275","743",9,"dummy","cur",344,349,371,564,4
"7276","744",9,"dummy","cur",75,401,179,539,4
"7277","745",9,"dummy","cur",528,407,474,511,4
"7278","746",9,"dummy","cur",510,351,318,377,4
"7279","747",9,"dummy","cur",339,226,358,915,4
"7280","748",9,"dummy","cur",497,321,235,556,4
"7281","749",9,"dummy","cur",318,295,201,446,4
"7282","750",9,"dummy","cur",481,307,384,764,4
"7283","751",9,"dummy","cur",152,507,258,726,4
"7284","752",9,"dummy","cur",448,564,363,279,4
"7285","753",9,"dummy","cur",451,241,199,743,4
"7286","754",9,"dummy","cur",442,333,448,362,4
"7287","755",9,"dummy","cur",335,284,404,-318,4
"7288","756",9,"dummy","cur",575,384,209,464,4
"7289","757",9,"dummy","cur",630,435,263,684,4
"7290","758",9,"dummy","cur",374,212,414,619,4
"7291","759",9,"dummy","cur",326,380,327,745,4
"7292","760",9,"dummy","cur",325,411,277,420,4
"7293","761",9,"dummy","cur",727,175,466,540,4
"7294","762",9,"dummy","cur",264,420,505,728,4
"7295","763",9,"dummy","cur",105,413,266,614,4
"7296","764",9,"dummy","cur",515,338,367,518,4
"7297","765",9,"dummy","cur",487,353,324,855,4
"7298","766",9,"dummy","cur",323,325,393,446,4
"7299","767",9,"dummy","cur",542,257,242,396,4
"7300","768",9,"dummy","cur",518,294,385,634,4
"7301","769",9,"dummy","cur",628,376,358,580,4
"7302","770",9,"dummy","cur",294,311,602,543,4
"7303","771",9,"dummy","cur",515,352,365,1015,4
"7304","772",9,"dummy","cur",747,469,197,690,4
"7305","773",9,"dummy","cur",500,358,246,480,4
"7306","774",9,"dummy","cur",246,290,303,602,4
"7307","775",9,"dummy","cur",287,351,354,552,4
"7308","776",9,"dummy","cur",301,461,319,967,4
"7309","777",9,"dummy","cur",479,343,546,642,4
"7310","778",9,"dummy","cur",231,383,246,602,4
"7311","779",9,"dummy","cur",269,336,375,485,4
"7312","780",9,"dummy","cur",309,433,434,321,4
"7313","781",9,"dummy","cur",536,144,401,527,4
"7314","782",9,"dummy","cur",290,271,308,510,4
"7315","783",9,"dummy","cur",558,267,318,530,4
"7316","784",9,"dummy","cur",496,285,327,371,4
"7317","785",9,"dummy","cur",383,452,477,546,4
"7318","786",9,"dummy","cur",397,226,195,609,4
"7319","787",9,"dummy","cur",271,294,295,697,4
"7320","788",9,"dummy","cur",372,482,220,799,4
"7321","789",9,"dummy","cur",232,293,372,223,4
"7322","790",9,"dummy","cur",267,392,330,571,4
"7323","791",9,"dummy","cur",450,314,434,386,4
"7324","792",9,"dummy","cur",630,462,150,372,4
"7325","793",9,"dummy","cur",166,364,225,634,4
"7326","794",9,"dummy","cur",459,385,272,587,4
"7327","795",9,"dummy","cur",416,403,143,550,4
"7328","796",9,"dummy","cur",321,385,354,272,4
"7329","797",9,"dummy","cur",166,421,395,323,4
"7330","798",9,"dummy","cur",146,247,230,541,4
"7331","799",9,"dummy","cur",782,186,450,887,4
"7332","800",9,"dummy","cur",431,278,300,287,4
"7333","801",9,"dummy","cur",347,423,342,295,4
"7334","802",9,"dummy","cur",225,350,361,596,4
"7335","803",9,"dummy","cur",179,336,304,562,4
"7336","804",9,"dummy","cur",406,303,276,686,4
"7337","805",9,"dummy","cur",592,280,338,696,4
"7338","806",9,"dummy","cur",109,338,225,305,4
"7339","807",9,"dummy","cur",438,158,362,486,4
"7340","808",9,"dummy","cur",672,340,323,558,4
"7341","809",9,"dummy","cur",598,363,237,599,4
"7342","810",9,"dummy","cur",352,348,318,765,4
"7343","811",9,"dummy","cur",575,434,312,276,4
"7344","812",9,"dummy","cur",724,330,416,362,4
"7345","813",9,"dummy","cur",497,201,290,551,4
"7346","814",9,"dummy","cur",210,433,332,433,4
"7347","815",9,"dummy","cur",257,471,248,636,4
"7348","816",9,"dummy","cur",641,358,373,807,4
"7349","817",9,"dummy","cur",391,472,336,498,4
"7350","818",9,"dummy","cur",207,350,338,315,4
"7351","819",9,"dummy","cur",386,460,301,710,4
"7352","820",9,"dummy","cur",404,371,278,192,4
"7353","821",9,"dummy","cur",280,329,287,613,4
"7354","822",9,"dummy","cur",506,352,364,555,4
"7355","823",9,"dummy","cur",234,264,216,226,4
"7356","824",9,"dummy","cur",273,249,253,157,4
"7357","825",9,"dummy","cur",642,279,366,361,4
"7358","826",9,"dummy","cur",151,239,128,514,4
"7359","827",9,"dummy","cur",353,327,354,535,4
"7360","828",9,"dummy","cur",519,414,114,586,4
"7361","829",9,"dummy","cur",692,441,493,454,4
"7362","830",9,"dummy","cur",550,270,349,622,4
"7363","831",9,"dummy","cur",449,362,344,916,4
"7364","832",9,"dummy","cur",238,430,448,353,4
"7365","833",9,"dummy","cur",401,273,382,451,4
"7366","834",9,"dummy","cur",332,430,309,791,4
"7367","835",9,"dummy","cur",155,246,362,639,4
"7368","836",9,"dummy","cur",409,335,269,273,4
"7369","837",9,"dummy","cur",176,275,294,609,4
"7370","838",9,"dummy","cur",423,476,466,196,4
"7371","839",9,"dummy","cur",419,407,354,501,4
"7372","840",9,"dummy","cur",571,341,149,643,4
"7373","841",9,"dummy","cur",310,227,331,875,4
"7374","842",9,"dummy","cur",515,294,357,659,4
"7375","843",9,"dummy","cur",480,428,415,451,4
"7376","844",9,"dummy","cur",481,294,317,891,4
"7377","845",9,"dummy","cur",370,219,417,494,4
"7378","846",9,"dummy","cur",391,328,273,419,4
"7379","847",9,"dummy","cur",512,347,326,341,4
"7380","848",9,"dummy","cur",645,166,345,759,4
"7381","849",9,"dummy","cur",403,241,231,432,4
"7382","850",9,"dummy","cur",306,259,490,563,4
"7383","851",9,"dummy","cur",389,367,362,401,4
"7384","852",9,"dummy","cur",321,447,424,385,4
"7385","853",9,"dummy","cur",298,444,330,202,4
"7386","854",9,"dummy","cur",276,342,379,534,4
"7387","855",9,"dummy","cur",551,571,344,449,4
"7388","856",9,"dummy","cur",564,436,191,650,4
"7389","857",9,"dummy","cur",495,397,122,207,4
"7390","858",9,"dummy","cur",215,439,268,541,4
"7391","859",9,"dummy","cur",440,322,333,335,4
"7392","860",9,"dummy","cur",291,345,101,610,4
"7393","861",9,"dummy","cur",437,320,381,177,4
"7394","862",9,"dummy","cur",417,211,333,322,4
"7395","863",9,"dummy","cur",324,318,137,886,4
"7396","864",9,"dummy","cur",249,223,249,201,4
"7397","865",9,"dummy","cur",582,199,175,332,4
"7398","866",9,"dummy","cur",187,500,303,495,4
"7399","867",9,"dummy","cur",271,386,43,417,4
"7400","868",9,"dummy","cur",621,330,364,756,4
"7401","869",9,"dummy","cur",410,268,237,484,4
"7402","870",9,"dummy","cur",135,431,281,824,4
"7403","871",9,"dummy","cur",272,260,346,195,4
"7404","872",9,"dummy","cur",291,474,338,542,4
"7405","873",9,"dummy","cur",431,198,387,416,4
"7406","874",9,"dummy","cur",494,316,217,582,4
"7407","875",9,"dummy","cur",320,387,318,418,4
"7408","876",9,"dummy","cur",477,491,327,384,4
"7409","877",9,"dummy","cur",346,376,250,308,4
"7410","878",9,"dummy","cur",390,278,360,165,4
"7411","879",9,"dummy","cur",216,312,176,339,4
"7412","880",9,"dummy","cur",523,364,336,413,4
"7413","881",9,"dummy","cur",365,520,463,603,4
"7414","882",9,"dummy","cur",372,374,414,730,4
"7415","883",9,"dummy","cur",297,398,436,743,4
"7416","884",9,"dummy","cur",249,251,379,609,4
"7417","885",9,"dummy","cur",261,387,310,40,4
"7418","886",9,"dummy","cur",543,410,682,370,4
"7419","887",9,"dummy","cur",82,341,366,508,4
"7420","888",9,"dummy","cur",380,656,319,442,4
"7421","889",9,"dummy","cur",297,280,389,568,4
"7422","890",9,"dummy","cur",671,513,380,637,4
"7423","891",9,"dummy","cur",210,348,145,736,4
"7424","892",9,"dummy","cur",430,351,438,700,4
"7425","893",9,"dummy","cur",560,247,416,435,4
"7426","894",9,"dummy","cur",313,295,203,466,4
"7427","895",9,"dummy","cur",657,517,253,653,4
"7428","896",9,"dummy","cur",194,274,119,347,4
"7429","897",9,"dummy","cur",326,381,325,526,4
"7430","898",9,"dummy","cur",275,396,178,339,4
